,Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,MA200,price_change,upmove,downmove,avg_up,avg_down,RS,RSI,Buy
2028,2022-04-07 00:00:00,1.08974,1.09119,1.08964,1.09116,1.08981,1.09126,1.08972,1.0912499999999998,9115,1.1021292500000004,0.0013030631159725026,0.0013030631159725026,0.0,0.0003487964580363902,0.0002853056522250097,1.2225360952937159,17.202824125225632,No
2029,2022-04-07 01:00:00,1.09116,1.09124,1.0904,1.09095,1.0912499999999998,1.09134,1.09048,1.0910199999999999,7536,1.1020920000000003,-0.0001924557351807854,0.0,0.0001924557351807854,0.0003139168122327512,0.00027602066052058726,1.1372946200501444,11.07203635976849,No
2030,2022-04-07 02:00:00,1.09095,1.09114,1.09043,1.09113,1.0910199999999999,1.0912199999999999,1.0905,1.0912199999999999,4401,1.1020551500000004,0.00016499381273193947,0.00016499381273193947,0.0,0.00029902451228267,0.0002484185944685285,1.2037122781505496,15.923668707902891,No
2031,2022-04-07 03:00:00,1.09113,1.09121,1.0904800000000001,1.09068,1.0912199999999999,1.09128,1.0905699999999998,1.09076,4365,1.1020165500000003,-0.00041241648566148204,0.0,0.00041241648566148204,0.00026912206105440296,0.0002648183835878239,1.0162514301623318,0.5991544690604655,No
2032,2022-04-07 04:00:00,1.09068,1.09156,1.09058,1.09139,1.09076,1.0916199999999998,1.09065,1.09147,3016,1.1019830500000003,0.0006509700370411764,0.0006509700370411764,0.0,0.00030730685865308036,0.00023833654522904148,1.2893820305977768,21.443467004392403,No
2033,2022-04-07 05:00:00,1.09139,1.09201,1.0909200000000001,1.09184,1.09147,1.09208,1.0910099999999998,1.09192,5163,1.1019517500000002,0.00041231823637732923,0.00041231823637732923,0.0,0.00031780799642550523,0.0002145028907061373,1.4816023941649015,31.505508634545265,No
2034,2022-04-07 06:00:00,1.09184,1.09339,1.09123,1.09169,1.09192,1.09347,1.09131,1.0917599999999998,11360,1.1019249500000001,-0.00013738276670560712,0.0,0.00013738276670560712,0.0002860271967829547,0.00020679087830608427,1.383171245878591,26.702372140855232,No
2035,2022-04-07 07:00:00,1.09169,1.09186,1.0894300000000001,1.08975,1.0917599999999998,1.0919299999999998,1.0895,1.0898299999999999,14437,1.1018959500000003,-0.0017770612536526231,0.0,0.0017770612536526231,0.0002574244771046592,0.0003638179158407382,0.7075640475532466,-42.32996206604838,No
2036,2022-04-07 08:00:00,1.08975,1.09005,1.08751,1.08776,1.0898299999999999,1.0901399999999999,1.0875899999999998,1.08784,12679,1.1018572000000004,-0.0018261069052534218,0.0,0.0018261069052534218,0.00023168202939419325,0.0005100468147820066,0.45423679293676966,-121.14949373315105,No
2037,2022-04-07 09:00:00,1.08776,1.0897000000000001,1.08643,1.08916,1.08784,1.08977,1.08649,1.0892499999999998,13096,1.1018254500000004,0.0012870486136646875,0.0012870486136646875,0.0,0.00033721868782124275,0.000459042133303806,0.7346138041713541,-37.125947310233585,No
